hex9,value
89196b84ea3ffff,258299.32276466215
89196ba64d3ffff,9333.649245935369
89196bb564fffff,2318.5672324697925
89196bb9ac3ffff,55453.99030047431
8919694a277ffff,63313.3871519131
89196b84d0bffff,45348.125366864784
8919694824fffff,96469.65114103127
8919694f483ffff,91403.31839659598
89196bb5dabffff,18916.459808204425
89196ba281bffff,192512.13152464235
891969482c3ffff,108023.60373333063
89196b3a653ffff,267475.24145887664
89196ba3557ffff,135390.19215476396
89196b3a6c3ffff,168353.87727079052
89196b8497bffff,226488.84609163107
8919694dc17ffff,13784.680904487352
89196b14187ffff,209935.77673857688
89196bb424fffff,129109.94682680418
89196ba64d7ffff,74144.89828223665
89196b05bb7ffff,42583.590959334266
89196ba930fffff,6335.330244686305
89196baa4dbffff,8012.601227129222
89196bb3233ffff,64997.962367475586
8919694a23bffff,87781.07417206463
89196bba503ffff,26643.42290318998
8919694f487ffff,102619.47757795843
891fa496507ffff,129580.75299276218
89196b84ec7ffff,48.951921654694104
89196bb5abbffff,7623.855735754618
89196ba284bffff,170592.52490422776
89196b16dabffff,3662.880151243971
89196bb329bffff,81851.35088157695
89196bb5a8bffff,76859.6176455006
89196b16ab7ffff,165053.72334079182
89196bb3223ffff,4994.226921958481
891fa4960afffff,223606.08877218136
89196bbac03ffff,105129.82291427343
89196b14573ffff,216542.4009730026
891969491a7ffff,19365.958680458534
891fa49254fffff,228929.0190657439
89196b141bbffff,11265.731898144055
89196ba050bffff,77114.80664872372
89196b329b7ffff,5187.415305684099
89196b05957ffff,148130.5147058171
89196b3a643ffff,102587.11210519826
89196bb328bffff,50383.987740491386
89196b84c6fffff,137678.77683498117
8919696066fffff,206944.76402160703
89196b1452bffff,48258.01269213342
89196bb1a4fffff,41425.98916708439
8919694829bffff,9446.45376871837
8919694a473ffff,110491.93907141403
89196b16d07ffff,241303.87681106705
89196bb434bffff,26302.85486776528
89196bb5a53ffff,19382.756724321163
89196bba1bbffff,38478.09381039282
89196b84d3bffff,243611.47404927848
89196ba3577ffff,11681.856085657406
89196b84eb7ffff,90690.28796381151
89196948457ffff,239931.53432947458
89196bb720bffff,244993.2119485217
89196bb5e2bffff,8894.01443629856
8919694849bffff,80668.60772468528
89196bb7203ffff,61940.41153825897
89196bb9adbffff,213913.80595123273
89196b8494bffff,39323.099396872385
89196bb581bffff,201969.25752357423
89196ba0533ffff,65746.88714102673
89196b14183ffff,118370.61527209444
8919694863bffff,37685.22941941088
891969486a3ffff,108295.4736973249
89196bb5d5bffff,28048.962591897256
89196bbac1bffff,117056.70770325974
89196960623ffff,218365.83047967328
89196b1683bffff,21649.574016753824
89196b32933ffff,24212.650008381424
89196b168a7ffff,1180.105953236844
89196bba193ffff,177520.96229922422
8919694a207ffff,17266.649682604544
89196b3a65bffff,220348.43569305254
89196bbadcbffff,69.77456783591815
89196948253ffff,48723.22397567875
8919696b213ffff,141526.16978390637
89196baa4a7ffff,205094.55025228552
89196b16863ffff,11902.888585846431
89196ba29dbffff,70874.2521443951
89196b1680bffff,35244.24330242719
89196bb9a8bffff,25024.348701151655
89196ba350fffff,115057.36381816676
89196b16807ffff,47533.123052979754
891969491abffff,144839.78436092782
89196b14563ffff,149002.04927860372
89196948243ffff,15226.545741113561
89196b16a37ffff,39523.28982252123
89196bb5dd7ffff,267634.8463717636
89196bb51b7ffff,258202.9881566745
89196b84943ffff,106998.19425632127
89196b1452fffff,41.65631312211637
89196bbad57ffff,100160.24312396502
8919694a4c7ffff,107401.3508571129
89196b16a4bffff,130985.92525323495
891fa49243bffff,85266.05858562118
89196bb090fffff,267064.4689554507
89196ba2ac3ffff,28236.83108952832
89196bb7277ffff,9348.705073776053
89196ba299bffff,127585.09599521875
89196b3a64bffff,45123.461209910565
89196bbac27ffff,164863.3514451493
8919694848bffff,10888.970799295123
89196b16d33ffff,249918.66688472798
89196bb9ad3ffff,203718.32397307374
891fa496517ffff,13521.824748525625
89196b84947ffff,254905.99458630697
89196ba280bffff,256346.57539428832
89196ba3503ffff,99668.53424501178
8919694a48bffff,37280.57028096256
8919696964fffff,39834.30421346577
89196ba2553ffff,95538.11958963178
89196bba1afffff,96329.24234677257
8919694a047ffff,53155.71991525825
89196ba00b3ffff,267115.14116288663
89196bb5dcfffff,201733.09988467462
89196ba348fffff,71927.64565697973
89196ba9edbffff,152.45492153168436
89196ba0557ffff,8719.876481313528
89196bb7243ffff,230033.91011812442
89196bb4263ffff,194504.19196993005
89196b16d0bffff,97265.91224637402
89196bb3217ffff,103031.07987132428
89196ba2a9bffff,162850.45164576464
89196b16d3bffff,152180.31044190086
89196b329a7ffff,1.0857899761330212
89196ba0547ffff,199576.1440473303
89196ba9337ffff,31517.19619091055
891969484c7ffff,192014.7894492763
89196960633ffff,210200.81579122526
89196ba25cbffff,6845.432319061178
89196b16d77ffff,54963.31394369284
89196bba997ffff,76830.81679062262
89196bb3237ffff,105616.35825007464
89196b84d77ffff,239999.85796862972
89196b16d0fffff,266026.92566246947
89196ba057bffff,267143.6631368934
891fa49240fffff,17380.540434393202
891fa4961cbffff,86329.69047539347
89196948413ffff,1473.8512047406357
89196969647ffff,173970.52676486247
89196949123ffff,22716.81412220133
89196ba251bffff,118462.14411948851
89196bb4267ffff,129275.87997651706
89196ba2513ffff,99002.0642882516
